Longitude,Latitude
77.4938731316,12.9877055332
77.5441663947,13.0639011402
77.5057702373,12.9831556685
77.5350291982,13.0450905569
77.8075617507,13.0299640715
77.6505698778,13.0221147545
77.7964980576,13.0061020505
77.5847938984,12.9788094841
77.5839861344,12.9771177646
77.8320084933,13.0002165295
77.7084859788,13.0993395754
77.8148745422,12.9955540959
77.5533047646,13.0437812198
77.5167211938,13.0227841333
77.5201392501,13.0186643441
77.4926289219,13.0108676654
77.4999035757,13.0083629851
77.4974860671,13.037224057
77.4974854804,13.0371602707
77.4999929267,13.0395022583
77.8476189498,12.994456318
77.5096757851,13.0442071882
77.49475298,13.0408631441
77.6495841659,13.0151069805
77.5648093458,12.9991559673
77.5543722838,12.8640182305
77.5596136555,12.8743551288
77.5481280174,12.8600017901
77.5593034412,12.8743211821
77.5185976505,13.18432629
77.5439376525,12.8759064514
77.553446754,12.9754658591
77.5770592458,12.9258721497
77.5447019983,12.9739639897
77.6291135467,12.9790888529
77.5526940591,13.0238096591
77.6007721528,13.1235386327
77.5787458524,13.1367558882
77.4155362836,12.7665945317
77.5786648832,13.14926437
77.3502829998,12.9591249198
77.3997928902,12.8961830296
77.5913241554,12.9760834377
77.5869181242,12.9751001567
77.4693386305,12.9023769207
77.589206719,12.9768025212
77.4123885437,12.8901590396
77.3891809817,12.9676612176
77.6023932967,12.979203685
77.5970856242,12.9835349497
77.4388612761,12.9813445907
77.5867044694,12.9684376333
77.5889504842,12.9670816928
77.6273364994,12.9490645405
77.494556592,13.1398552646
77.4571471523,13.2015092754
77.6132764436,12.8558006965
77.6351980541,12.8796406731
77.552286531,12.9628900707
77.5706316672,12.975038885
77.5682840638,12.9743171193
77.567517874,12.9756850459
77.6251455538,12.873516687
77.5677601948,12.9758546956
77.5489074505,12.9781178933
77.5412224188,12.9733422201
77.4682533416,13.1587974437
77.6023304324,12.992450361
77.5717276849,12.9891183868
77.5685057651,12.9934874539
77.5962534688,13.0391633779
77.6997962922,12.8387810744
77.7264172167,12.8394851543
77.7187749326,12.8772230808
77.7060785286,12.7616691578
77.713273219,12.8308038495
77.5247706707,12.9411694583
77.5503359783,12.9341890931
77.6532126918,13.0560033758
77.6134200256,12.8560447775
77.5202280983,12.9368170712
77.6129759524,12.9815533839
77.6464912437,13.2103532729
77.6656001389,13.0103246857
77.5450822852,13.0364502397
77.7431471601,12.8037768218
77.6109910339,12.8980284732
77.7043958616,13.0122019805
77.408839143,12.9127935309
77.3651859398,12.883516968
77.5360457554,13.0311895896
77.5856155764,13.1273452741
77.7301396199,12.9052038852
77.5478619758,13.0452753779
77.8436229613,12.9795994785
77.768422873,12.9570898775
77.5277103718,12.8580654867
77.7646742344,12.995483185
77.4845008227,12.91830195
77.7690679442,12.9632759735
77.5272764407,12.8574798431
77.5311944775,12.9142327875
77.4498788688,12.9453438975
77.5896955516,13.0297252711
77.5114976756,13.0693611958
77.4982460543,12.8728141997
77.5353044599,12.9089251988
77.6133880906,12.9958933953
77.5487626951,13.0080925849
77.6561551589,13.0038456422
77.6272243496,13.0057105318
77.7045704566,12.9995462287
77.6272041492,12.9970020697
77.4662883721,13.2287322719
77.455025525,13.2189639182
77.4776806358,13.2175169502
77.7218696989,12.9787176185
77.4146434433,12.9133092694
77.5476504165,12.9425015941
77.7155549407,12.9917621229
77.548634452,13.1155471586
77.5812199387,13.0908024394
77.5897618524,13.0934831396
77.5865068242,13.1021208585
77.4791675854,13.1590158761
77.5816504333,13.1067445677
77.589025167,13.1001091179
77.5809069585,13.1005874731
77.5747611794,13.1074238372
77.5785294316,13.078783796
77.5823725342,13.0887200393
77.5847200539,13.0834505883
77.7278680403,12.9889322248
77.3743235554,12.7877421573
77.3828816462,12.9311111745
77.7111011326,12.9927104514
77.484313571,13.1351927471
77.6394206893,12.7851771272
77.5068269439,13.0608660531
77.7012577608,12.7674005355
77.7115029611,12.9888625711
77.715400546,12.9576255649
77.7090478178,12.9797265481
77.7082150757,12.9849052232
77.7088901542,12.9801927496
77.7210059438,12.9913408485
77.7227860924,12.9905593198
77.6233998548,12.7919613559
77.7008333851,12.9569132708
77.7074231535,12.9734573875
77.5434802521,13.0085825909
77.5494034916,13.0101189938
77.7157398455,12.9489171866
77.6138337564,13.1993961976
77.6109616972,13.1626496826
77.378240754,12.7850561764
77.3731974467,12.938870889
77.6998059314,12.952025364
77.3838231853,12.7557438228
77.5130182366,12.9609129474
77.6014911525,12.961249397
77.6016278613,12.9607464828
77.5968239411,12.9645388749
77.7218394402,12.9558443267
77.7052113369,13.1980544225
77.638611165,12.9244337313
77.6006730787,12.9302436475
77.7120228905,12.9561310716
77.5734319772,12.9178185657
77.601564997,12.9601558939
77.6134707361,12.9322436534
77.573671532,12.9294131685
77.5698209695,12.9218565475
77.5128306496,12.961101624
77.645071936,12.9858351954
77.7344257899,12.9677324638
77.5816741541,12.9727673892
77.6788983636,13.0117753417
77.554207747,13.0124010507
77.5623508498,13.0057630863
77.567731864,12.9941366323
77.7233649466,12.9802965176
77.4838579308,12.7934192203
77.4980787515,12.7979288518
77.5506120782,12.9962273304
77.5497309725,12.9996758968
77.4760310772,12.9075554282
77.4796243991,12.9162662372
77.8426245928,12.9678251676
77.8497881864,12.9666756734
77.8026417412,12.956325867
77.5614764496,12.9827315442
77.5602020651,12.9832802236
77.5571274992,12.9804539297
77.5544817514,12.9915414274
77.8153127481,12.9590317968
77.8296735466,12.9704246473
77.5239582967,12.875351318
77.543810499,12.8662911512
77.8025253166,12.9942026817
77.7021216836,12.9672743928
77.5935496345,13.0584590219
77.4712120696,12.9007630691
77.8295877997,13.0185971212
77.6607685584,12.8602946538
77.6839350492,12.9960357201
77.6617252689,12.9469627783
77.5482433524,13.0297358323
77.5504401654,13.0262281735
77.5511789463,13.0239043746
77.5495115343,13.0267509528
77.508415566,12.9098516505
77.7081763513,12.9844462302
77.5542867884,13.0182879966
77.5265692595,12.9842676956
77.6507237695,13.0852889911
77.5425535488,13.0404036481
77.6485713806,13.0874926772
77.7080223758,12.9481931579
77.5597795333,12.8749796644
77.5442091424,13.0383854535
77.7466083832,12.9593149375
77.6041726909,12.9929990404
77.6051483445,12.9936822493
77.6625236452,12.9967205216
77.6436550591,12.9919731792
77.6499118984,12.9908610683
77.6438065201,12.9919266597
77.6463620785,12.9919011787
77.6641019575,13.0046294339
77.7033468664,12.9935096659
77.6030191734,12.992654125
77.6640585393,13.0013005611
77.6575555235,12.9937994283
77.6914517723,13.0007376325
77.6945499752,13.0007368781
77.6911104612,13.001478928
77.6566714842,12.9932908982
77.6905177768,13.0011533749
77.6955285624,13.0006894365
77.6946831636,13.0008169253
77.6930304199,13.0007928692
77.6935642634,13.0012497667
77.6948841616,13.0007236347
77.6941993602,13.0007495348
77.6936170693,13.0010431528
77.6919116873,13.0016347476
77.7274491966,12.9958056368
77.6897841927,13.0014921714
77.7031235725,12.9735084333
77.7680129979,12.9917447724
77.7658489581,12.9953494936
77.7418129288,12.9884861399
77.743346398,12.9984485347
77.7419835843,12.9982956488
77.6892323282,13.0014144711
77.767601195,12.9866780795
77.6045918699,12.9933872901
77.7429671168,12.9952377629
77.7433286283,12.9963708286
77.7392032232,12.9979684193
77.7436877929,12.9987242993
77.7360843171,12.9971855495
77.7439612944,12.9982981634
77.7692984466,12.9842626665
77.6779404797,12.9970780935
77.7667349253,12.9949618306
77.7692344926,12.9847179715
77.7437575303,12.9982138414
77.7427548871,12.9983493768
77.7267097451,12.9955237534
77.7680484533,12.9913800758
77.7662930314,12.9953952588
77.7552606866,12.9970179953
77.6384608775,13.0035022356
77.7439286888,12.9984296754
77.7676440265,12.9911512498
77.7358333629,12.9969696317
77.7348396882,12.9968211882
77.7675731994,12.9869178858
77.7359666351,12.9967020814
77.6770330548,12.8399935167
77.673794958,12.843783981
77.6657179885,12.8542524751
77.6847442381,12.8550742369
77.4727558486,12.9886124552
77.7683768563,12.9915032897
77.7635907896,12.9966513708
77.7642370343,12.7589583665
77.6602383193,12.8578195617
77.7563161358,12.9968493514
77.5889409288,12.8574858781
77.6473012708,12.8770887189
77.7303366784,12.9354232445
77.5803134359,12.8552453954
77.5814429812,13.0453576882
77.6109002579,12.9743600346
77.699370743,12.8355899162
77.7089035653,12.9740079947
77.7709731508,13.0287404813
77.7591775499,13.0379903306
77.7597871658,13.0380293902
77.7444564972,13.0416647893
77.6925854247,12.9965042684
77.6946031164,12.9958272621
77.6296595439,12.9344884947
77.5754001319,12.9739929911
77.5867552638,12.9660108209
77.5691539377,12.9731907591
77.574441326,12.9658794765
77.5966747433,12.9650959362
77.6007154912,12.9703853362
77.6415088728,12.9625712231
77.6481934406,13.022896367
77.6412445914,12.9606739793
77.5106979582,12.9797573935
77.576792366,12.951803495
77.510760571,12.9611457966
77.5118909545,12.9725548241
77.5127476688,12.9610386759
77.5126246225,12.9609865405
77.505975594,12.9777503468
77.494855323,12.9267786525
77.4990703307,12.9758454755
77.5958093956,12.9943166755
77.5582837827,13.013003961
77.4794489659,12.9392269522
77.4797531451,12.9585765757
77.4830848678,12.9254619394
77.4793185435,12.9586342432
77.5888558525,12.9867452186
77.6225342557,12.9876979895
77.6927110694,12.842329637
77.4891391165,13.0788335845
77.4915080938,13.0841807358
77.4922183763,13.0909607735
77.637368045,12.8195598617
77.5706155739,12.8863611992
77.58594926,12.896909992
77.5849844191,12.9054913845
77.5802937384,12.9041529622
77.728812597,12.9260427214
77.6333288897,13.0615313247
77.5769958786,12.8765719745
77.5198833506,12.8352291591
77.771286634,12.9748833169
77.7453717172,12.9570974212
77.7272416607,12.9764925584
77.605143483,13.0378235307
77.7615647998,12.9668691278
77.8292533618,12.9362230457
77.7182959907,12.9658376508
77.6729532473,12.9645703908
77.6703212459,12.9617244832
77.6702449705,13.2295889863
77.7476489965,12.7807630494
77.7786390718,12.9395838536
77.5891440224,13.2085978509
77.7962470196,12.9176848743
77.8348963943,12.7723576769
77.7183428455,12.9654909752
77.7181046318,12.966475346
77.7181713518,12.9648067605
77.5422520518,12.9480529286
77.6688845877,12.8071327682
77.7440621287,12.9532397341
77.6227254469,12.9671594769
77.753226231,12.9461036332
77.7614525661,12.9401899491
77.3803117546,13.0745181617
77.3652769673,13.2149169677
77.366791661,13.0923366629
77.451693467,12.8393762734
77.5536657732,12.9144338694
77.4572100166,12.864297767
77.4335778273,12.8120368521
77.4413956284,12.7971641708
77.4836925558,12.7715219173
77.4341523229,13.0518866878
77.4943727768,12.818053969
77.5913968265,12.898104497
77.4847376953,12.8810338292
77.4978051662,12.760478257
77.4775869261,12.8885366384
77.645599493,12.9013121676
77.3936498772,13.0495146931
77.5227592654,12.750014792
77.5359328512,12.7504498966
77.5300099469,12.7887541882
77.5034377213,12.7708298236
77.5294446714,12.7743590239
77.6216483723,12.7872090682
77.618200225,12.7692199953
77.6360117692,12.9689215206
77.6259551618,12.8021517385
77.8254610535,12.8943696886
77.8497876834,12.8589452513
77.8117004831,12.8957339272
77.7861759953,12.9566659209
77.8316916574,12.8437371261
77.6207809292,12.9668784317
77.8432712566,12.8544431634
77.5840684447,13.00026263
77.5840125374,13.0007909414
77.5851993311,12.9936460395
77.5852130774,13.0258605432
77.635903978,12.9689814512
77.7371380899,12.9875567544
77.6615161404,12.9964465171
77.810431882,12.8070483625
77.5850629575,12.9932596337
77.5722762804,12.9483340576
77.7682789557,12.9570749577
77.6666360583,13.0067228981
77.7218014702,12.9770431657
77.6736214526,12.7885848738
77.5425615955,12.9785132677
77.5850783802,12.9367232777
77.5852676436,12.9438721191
77.7317053594,12.9880081199
77.6583573364,12.959092398
77.6808114491,12.9484608758
77.5711183205,12.9801242694
77.6611574788,12.9592584435
77.5934728563,12.9592961621
77.6108555823,12.9670685332
77.6195758629,12.9722918838
77.6199367877,12.8888901871
77.4863961387,13.0864149321
77.7012614489,12.9598901875
77.5612736914,12.9225233279
77.649107068,12.9597395647
77.595072291,12.9667330895
77.6213480487,12.996356747
77.6380221687,12.9248117551
77.539476636,12.933644018
77.5483621239,13.0077566382
77.628885559,12.9942001671
77.6048608452,12.991401282
77.5499815914,12.9254261486
77.5445523813,12.9828956619
77.5445585839,12.9812113185
77.6271076735,12.9098772992
77.6057802561,13.0621818442
77.620241889,12.9210626975
77.7496998806,12.9686125636
77.7498141259,12.9689788528
77.7384538811,12.7873296
77.5745113987,13.0370048702
77.6407671582,12.9840550468
77.5549755294,12.9441971693
77.6328602575,12.931269341
77.5678812295,12.9481318861
77.4935349218,12.8803859919
77.6481799457,13.0674460985
77.5742085606,12.9878246401
77.4862675603,12.8924105864
77.7172863904,12.9988020834
77.5023872174,13.0803564925
77.5177838515,13.0563404959
77.7427403864,12.9691143882
77.5093682531,13.0429355696
77.529221126,12.8928422544
77.4813067309,12.9101592664
77.5076391503,13.0734120857
77.4827097777,12.8997063626
77.4769623905,12.9082380503
77.5127429749,12.936170575
77.5129727229,12.9360299267
77.4789099257,12.8750940774
77.5134348172,12.9357323691
77.512675333,12.9362581659
77.7571750295,12.992813465
77.4023146696,13.0966719509
77.7583491665,12.9977322173
77.4619583647,12.9326629162
77.7477514234,12.9730151583
77.7558069352,12.9482159566
77.5391962614,12.9796127219
77.5441877685,12.9642620206
77.5200316265,12.9449603416
77.619371596,12.986898356
77.5256536204,12.9763091624
77.5537869755,12.9801354174
77.5584882173,12.980846538
77.5560155559,12.9871553451
77.565016295,12.9691722233
77.5737795748,12.9402556632
77.5627325616,12.9756179907
77.5488860767,12.9614482995
77.5969003841,12.9847344838
77.7272355419,12.9762772273
77.7288645648,12.9763256747
77.5511163335,12.9934885435
77.549146251,12.9843457312
77.5399945538,13.0088706769
77.5367940917,12.9806754634
77.7090467282,13.0175019417
77.5086308971,12.9562611588
77.5702682279,12.9087637633
77.5115923911,12.9569499836
77.5114911377,12.9809170299
77.6655923437,12.9853459437
77.6869627602,12.9889472284
77.5228698227,12.9765574344
77.5162017673,12.9703167722
77.5698928862,12.9824052368
77.5146946173,12.9694727984
77.5204316947,12.974329776
77.662567734,12.8877054889
77.6508340753,12.9902749218
77.6578139376,12.993058049
77.6563628625,12.9927800212
77.5384248748,12.9916567624
77.6214534931,12.9963594292
77.5375678252,12.9953434587
77.6213749546,12.9964307592
77.5403202746,12.9230303492
77.5343892399,13.007142077
77.5365684509,13.0010442425
77.5336888481,13.0003551662
77.4993954647,13.0675317616
77.5689996268,13.0121736497
77.5174579631,13.0061884679
77.5112985216,12.995567926
77.5173104416,13.0061256875
77.5062236983,13.0099611625
77.5082918491,12.992900553
77.5050748746,13.0046536576
77.5773741539,12.9397788167
77.5850368898,12.9437065765
77.5679262403,12.9476883996
77.5680188603,12.9480287887
77.5680110652,12.9477678601
77.5677122503,12.947838771
77.5773155644,12.9405784503
77.5738159522,12.9397775594
77.5235604915,13.0156152591
77.5856792789,12.9909765709
77.5858847193,12.9910731305
77.5847271785,12.9637519818
77.6862497956,12.9883880716
77.5854920271,12.9914801557
77.7368612357,13.0787319959
77.6785038274,13.0144477438
77.6832451347,13.0143035751
77.5002487424,12.9754794378
77.4864467654,12.9806741223
77.5013078797,12.9775928509
77.4773959863,12.9687927745
77.7811814707,12.9860370316
77.4954816188,12.9792090494
77.7162490461,12.9923042644
77.7268368986,12.9764411774
77.7487104807,12.9650940921
77.4799387205,12.9516447418
77.5906591352,12.9514513713
77.6100174758,13.0095793668
77.4956397853,12.9984881811
77.4996139809,12.9936061416
77.4752516441,13.0093191926
77.4718003954,12.9890743818
77.4726773939,12.991884834
77.4714392192,12.9985940445
77.4886314246,12.9995537725
77.5762885298,13.0992759567
77.4922026183,13.050393368
77.4875606365,13.0410348893
77.4750819943,12.9875237298
77.4981352455,13.1142366481
77.4850142981,12.9852586881
77.4875843573,12.9915240769
77.4878539193,12.9745420896
77.4823442429,12.9613991816
77.469695951,12.9458900623
77.4815419271,12.9475269642
77.4642779726,12.9787239887
77.4851397752,12.9920811381
77.4776459347,12.977816061
77.477988084,12.9810321972
77.4851237658,12.9811935488
77.4882555801,12.9861301545
77.4815019454,12.9852085643
77.5836474217,12.9170608416
77.4722171436,12.9643968854
77.4692560687,12.954082283
77.4840366329,13.0358048331
77.6111189417,12.967415544
77.6203930985,12.9669454869
77.556880233,12.9924403865
77.4737189292,12.9623631843
77.4801195181,12.9517490965
77.4696744933,12.9348847911
77.4697395369,12.9378612887
77.4677701249,12.9453306541
77.4467356551,12.9793215346
77.4790026295,12.95098232
77.4837249938,12.9849492282
77.6473498858,13.0182091229
77.6294327296,12.840562145
77.5747821342,12.9805454601
77.5499329764,13.0040013779
77.6578804899,12.9929044925
77.6491981793,12.9894362286
77.6579931427,12.9926796898
77.6519401513,12.9902423162
77.6492786456,12.989276721
77.6500367887,12.9888394371
77.657683599,12.993354936
77.6366428427,12.8943145357
77.7707052652,12.7789829846
77.6579877782,12.9928207573
77.7852522258,12.8281574312
77.7698479641,12.7788529813
77.6355573863,12.9072108481
77.7131696187,12.8798050422
77.5786391508,12.983909034
77.4981896441,12.9583556287
77.7363772646,12.8451927274
77.4791683398,12.9421322875
77.4888205204,12.9522678524
77.4885842345,12.9495416384
77.4881936378,12.9610732932
77.4865396369,12.9509428412
77.753398563,12.8504019964
77.5234775945,12.939515625
77.4921422686,12.9513636965
77.4783830393,12.936134449
77.5005396783,12.9264255229
77.7606888909,12.8008265596
77.5742840815,12.9927022372
77.7435012955,12.8477607749
77.5477797493,12.9391349189
77.5478605508,12.9389192525
77.4800612639,12.9682122439
77.5526384871,12.9996145413
77.690005894,13.2292141476
77.7628667608,12.825625845
77.4934823673,12.9415263597
77.7685476795,12.8363535914
77.4878572721,12.9332636472
77.7476696998,12.9979570199
77.7018745851,12.9633117642
77.7584146291,12.9967106309
77.7478958435,12.9980458681
77.4912675332,12.9332451232
77.5943042572,12.9720122636
77.5712432947,12.9800331582
77.5709065936,12.9747024354
77.5747200243,12.9755520251
77.576700668,12.9827115953
77.497157748,12.9327707913
77.4879548374,12.9330614757
77.4878288574,12.9332835961
77.5928568702,12.8691929661
77.5899045963,12.9628193274
77.5736232523,12.9274265736
77.5873501274,12.9758711241
77.5243327163,12.9476501782
77.5242982667,12.9475118768
77.5965708915,12.9648621649
77.5609976753,13.2112814848
77.5308128494,12.8569066886
77.5112654969,12.8639497504
77.5224918827,12.859742957
77.577317157,12.9634609621
77.6488723747,12.9873966601
77.8026865844,12.8306103952
77.8124515854,13.0795130216
77.5031143475,13.0734179531
77.7542868771,13.0722090312
77.8336924177,13.196545177
77.5080018352,13.0726419565
77.7823205713,12.8477236431
77.4931598316,13.0624483888
77.6635527752,12.9942685634
77.6646217193,12.9948071845
77.7950971902,13.0766785972
77.7701016843,12.7751903411
77.4946830749,13.0883462903
77.7199892189,12.9558227852
77.7695958365,13.0177549914
77.7711007234,13.0456736859
77.7723045323,12.861811443
77.8475955643,13.1272658975
77.4995258871,13.0610149995
77.7214484245,13.1785704371
77.6234053869,12.9818302382
77.6198938723,12.9762025446
77.7529476166,12.9125166766
77.7700904526,13.0334509433
77.5046721242,13.0755603675
77.7294004198,12.9560166586
77.7002022278,12.9531607766
77.5964079473,12.9941257358
77.6010543715,12.9903210223
77.5962273173,12.9940758635
77.4111440826,13.1662650489
77.388523589,13.1026235212
77.4269300561,13.1405165967
77.4563403941,13.2168720466
77.5195841167,12.9872041278
77.5151521854,12.978524667
77.4814527437,12.9844883912
77.5206708304,12.9912682612
77.5057767752,12.9896206305
77.5058160863,12.9893483863
77.5194154728,12.9867240962
77.5938626986,12.8405118536
77.6222979698,12.9177511752
77.4427113357,12.9915789783
77.6236305248,12.9175426334
77.6831430431,12.8367931384
77.5824899647,12.8143547837
77.6153527248,12.9296834849
77.6825430665,12.8483246256
77.6605009243,12.8536688432
77.7162272532,13.1763234165
77.6659712896,12.8118705552
77.4520978938,12.8882972512
77.3952653214,13.1249524922
77.7000623338,13.1976733812
77.5875531371,12.9842038255
77.7001455661,13.1935661648
77.6598111775,13.2024093241
77.6155489452,13.1315318671
77.588718557,12.9865432985
77.5878910955,12.8913536284
77.5564475592,13.0454513979
77.5841133717,13.0028588407
77.5840533573,13.0037016411
77.5734979428,12.957226754
77.6060411848,12.958009037
77.7560172372,12.9913434468
77.5295789495,13.0125311379
77.5050253376,12.96649848
77.5373996842,12.9508312781
77.5378403209,12.9506660707
77.5249704953,12.9707476858
77.486112998,12.9512074579
77.4537279225,13.1922422432
77.3573312583,12.9518165708
77.560548992,12.9756568827
77.4832321379,13.1090292231
77.5172977849,13.1461638202
77.478416986,12.9362015881
77.6769913968,12.9949267943
77.6224526997,13.0411034532
77.5238955162,13.0491757289
77.6428341355,13.0062835187
77.6204575553,13.151835854
77.6374681249,13.1485203922
77.547840099,12.9389500979
77.5497905679,12.9380189523
77.5589267585,12.9483138573
77.6676272184,13.1982932229
77.5638054452,12.9511046957
77.7868320469,12.8599337291
77.7836673755,12.8609103884
77.6363538347,13.0038469833
77.5217646688,13.0237831723
77.5459670789,12.9697335594
77.5307869494,12.969660553
77.6424588777,12.9846912332
77.53276994,12.9759242654
77.5348604705,12.9813858297
77.6729469608,12.8468278691
77.6743431345,12.8436639521
77.688826644,12.8141343396
77.6903012723,12.8136979777
77.6913317434,12.8154891904
77.6792991862,12.8097292304
77.6935379442,12.8124115232
77.6915444761,12.8156369634
77.54085504,12.978972093
77.6875498287,12.812680247
77.7242152907,12.9205513176
77.6907175176,12.8151817422
77.5635107375,12.982329632
77.5538516,12.9799346708
77.5645750716,12.9818515282
77.5482558414,12.9751053535
77.6764820285,12.8230262816
77.6956290614,12.7786927193
77.6693740908,12.7818959474
77.5430023998,12.9479096819
77.5462476212,12.9487315275
77.5463138383,12.9559721507
77.5967636753,12.9648367677
77.5142443414,12.9282909993
77.5119360491,12.9155693658
77.5103067748,12.9124438379
77.5144757658,12.916054678
77.4999021507,12.9181146983
77.5194161433,12.9241518479
77.5163887675,12.9228219751
77.5102869935,12.9040109728
77.5691515907,12.9623161618
77.5694563567,12.9449710705
77.5536119613,12.9516937759
77.571629868,12.9622761801
77.5141853328,12.9206440214
77.5396027837,12.9334535811
77.5363019902,12.922173132
77.5327909786,12.9399415933
77.5322707977,12.9328136228
77.5342786826,12.9418876197
77.5457086648,12.9466461938
77.532397532,12.940192296
77.5508137468,12.9387459986
77.5480431925,12.9404944636
77.5488365396,12.945081963
77.5419376466,12.9163256649
77.5484231442,12.956582018
77.5463052887,12.9280950304
77.7923063517,12.7568910539
77.5315223775,12.9414013855
77.6071520384,12.8241652984
77.5507151756,12.816360154
77.6400263656,12.9460685969
77.5490652818,12.8162667796
77.5684392966,12.8290232818
77.5604235988,12.8301234905
77.5728441544,12.8260175314
77.7773131386,13.0666983489
77.7013450164,13.0154272531
77.70120814,13.015549545
77.6024081327,12.8771570314
77.5443972323,12.9359754443
77.5769629378,12.9639313545
77.5776768244,12.9561223544
77.5744354587,12.9645776831
77.5551528904,12.9418215703
77.6026552312,12.9483716924
77.5379240561,12.972074122
77.5895251475,12.932531488
77.5544119302,12.948460792
77.6083598707,12.9751273979
77.5933994308,12.9206170317
77.5965466678,12.9452898342
77.6019542526,13.0551740703
77.6036786616,13.049316042
77.612698679,13.0223305885
77.6086307738,13.040305496
77.5916012611,12.9832665611
77.7284211621,13.1523300511
77.662891946,13.1763291162
77.5950299624,12.9868907284
77.5698616217,12.9531574238
77.6140014782,13.0396597542
77.620258066,13.0052952923
77.6160096984,13.0023245782
77.6046268224,13.0215024565
77.6073499352,13.0394916971
77.6648068756,12.9963209562
77.61800895,13.0014384434
77.6412033524,12.97262716
77.6663966712,12.9583027389
77.6158357739,12.9807640601
77.6156668786,12.9812761944
77.6157459199,12.9825832684
77.6155917767,12.9812552396
77.6156970534,12.9826708593
77.6195984941,12.9998333928
77.6195976559,12.9868824303
77.6143645823,12.9808985897
77.6142062481,12.9794784438
77.6350794501,13.0029268179
77.6238153457,12.9984315194
77.6167409356,12.9957917229
77.6154911939,12.9809584365
77.6170014452,12.9958508991
77.6192956559,12.98743748
77.6178167529,12.9982396577
77.6179662861,12.9962410767
77.6166830167,12.9957555969
77.5309582755,12.9749735899
77.5014501206,12.9926901672
77.6237714246,12.9984721717
77.6156014997,12.982652
77.5885872964,13.0129724451
77.5218408603,13.2289289952
77.506819484,13.1953868818
77.746650628,12.9715858761
77.6551107738,12.8534048971
77.620383124,13.0115706556
77.6243208583,13.0103752286
77.6250272851,13.0112628721
77.5844508271,13.0233061582
77.5767686452,13.0319876306
77.6643338848,12.8411605291
77.6533383366,12.8696513724
77.8085159466,12.9106789444
77.558955257,12.91354983
77.5888610493,13.2245008358
77.7861427192,12.8560295224
77.7820204992,12.9879261449
77.7316686466,12.9882556375
77.7998865258,12.9636279296
77.7188662954,12.8209315602
77.6360477276,13.1014310279
77.6346878476,13.1021912665
77.6347415756,13.1015867636
77.6336159698,13.1019312598
77.635010048,13.1013958239
77.6922250867,12.8813778225
77.4532930694,13.1063962997
77.3686377752,13.211248963
77.3768918543,13.2018101857
77.7416141938,12.9960752826
77.7426118918,12.9968644388
77.7080629442,12.9852646392
77.5958496287,12.840223097
77.5920584939,12.8511254385
77.5995074913,12.8592710558
77.6018752951,12.9054466251
77.5964709792,12.8763422266
77.6200980555,12.9758894805
77.5840911597,12.9614742834
77.5385179977,12.9754003965
77.5450090274,12.9675078288
77.5738140244,12.9417546827
77.4284392177,13.1350009692
77.6316386789,13.0255617284
77.5721048705,12.8628031898
77.5280972804,12.8586297564
77.5585696894,12.8409172863
77.506047846,12.8864569206
77.5668538596,12.971357134
77.5635849174,12.8481981426
77.583900639,13.0167170603
77.5095721848,12.8884086467
77.5013975661,12.8843678989
77.583898795,13.01076549
77.5283597178,12.9338499613
77.5563342359,13.0455430959
77.5331065572,12.9388067674
77.6202816192,13.0269562256
77.6158743307,13.0289032579
77.5692087553,13.0120227754
77.7091035575,13.0372767792
77.703765291,13.0347020261
77.6842783719,13.0206769228
77.7170542955,13.0654946238
77.5800264395,13.0424420432
77.7061906785,12.8298371646
77.6803632688,13.0388531637
77.777262428,13.0668031227
77.3742287561,12.7501713659
77.6347283322,13.0839693442
77.5634088974,13.1494433236
77.5251200284,13.0986547739
77.683464992,13.0078219332
77.5644206769,12.9094643228
77.5408821974,12.8741325892
77.5850077208,12.9934182193
77.571901777,12.9844851222
77.6412041906,13.0371761963
77.6010783437,12.9371044867
77.6020093217,12.9385155801
77.6017219901,12.9376498971
77.6017019573,12.9365409713
77.6023378923,12.9371466477
77.7406634346,12.8600564402
77.4699922513,12.9072402686
77.5722452674,12.9803243455
77.5842043992,12.9779486627
77.5818380203,12.892165751
77.3790963787,13.1090929255
77.386286459,13.0981428911
77.5705286536,12.8858570278
77.3767156667,12.8927782167
77.4205576304,13.0817669992
77.3605238414,13.068304573
77.389857066,13.0943332322
77.3501799862,13.1397416898
77.5526403311,13.0122333288
77.650527633,12.8933973879
77.5909622248,12.8836086661
77.7944875743,12.8594217624
77.5437817491,13.015908039
77.5485655527,13.0180010841
77.6016621433,12.905912156
77.5348267752,12.9085449956
77.3854054372,13.0982075993
77.7268427659,12.8935191769
77.6898101766,12.9087706365
77.6924931399,12.9080553249
77.8492812489,13.0957366981
77.8018097535,13.0777358905
77.4301095634,13.0781364616
77.5823408507,12.9842666898
77.582854326,12.9844164744
77.582021584,12.9846478988
77.744390364,13.1797357731
77.5312679868,13.0435733486
77.6543002438,13.0932157569
77.7441577662,13.1832429291
77.6687070589,13.1171649498
77.5373703476,13.0425766565
77.4760255452,13.0531574682
77.7732877296,12.9116983514
77.4844583265,12.7532526374
77.654604423,13.0963629939
77.6507519327,12.8935377847
77.8482304935,13.0952036929
77.3773015618,12.7796817839
77.6940094262,12.8932282411
77.5112215757,13.0588343636
77.5906888909,12.9515343521
77.6879695944,12.9389589828
77.5925080992,12.9285240162
77.5338829729,12.9306094337
