name,pointA_Longitude,pointA_Latitude,pointB_Longitude,pointB_Latitude
,77.7510963895,12.7730667859,77.7535049293,12.7666059311
,77.7462269228,12.758646392,77.7452964477,12.7518520213
,77.8489868764,12.8936125513,77.8360264425,12.8989420168
,77.7230271559,12.7604242775,77.7296105541,12.7536359418
,77.5894344553,13.0375550583,77.5988118771,13.0353509531
,77.560558296,13.0171075732,77.5651428617,13.0145090994
,77.5938656322,13.0122662697,77.5914227266,13.0163309899
,LineString,77.7750203528,12.777894846,77.775162426
,77.7755637515,12.7845785755,77.7784020316,12.7904268808
,77.5237743977,13.0373138272,77.5261400222,13.0362303824
,77.7755637515,12.7845785755,77.7730910901,12.778368172
,77.5718829177,12.9482561898,77.5737360727,12.9483590357
,77.5748236246,12.9483057268,77.5718829177,12.9482561898
,LineString,77.7082030896,12.8019161232,77.7010656476
,77.7762641434,12.7910378378,77.7784020316,12.7904268808
,77.5786098979,13.068928941,77.5801125217,13.0679633458
,LineString,77.7749457538,12.7777897369,77.7669893999
,77.5870868519,13.0623860274,77.5879079431,13.0579258491
,77.5787915338,13.0697134871,77.5786098979,13.068928941
,77.6552615642,13.0185032439,77.6552487399,13.0185574748
,77.6135750908,13.0423960265,77.613579617,13.0420028314
,77.6552615642,13.0185032439,77.6477445897,13.0123677746
,77.6552487399,13.0185574748,77.6554868698,13.0189418689
,77.6523420635,12.9518803571,77.6524386231,12.9522061616
,LineString,77.7010656476,12.803899952,77.6890121356
,77.6041101619,12.994844484,77.6073549643,12.9935961671
,77.5158751245,13.0676659558,77.5143068704,13.0698544708
,77.6524386231,12.9522061616,77.6542960528,12.9594597768
,77.7835117236,12.8058617364,77.8077119544,12.8050893441
,77.6512696829,13.1946118911,77.6531127795,13.1958592859
,77.6512696829,13.1946118911,77.6580498882,13.2000417718
,LineString,77.5895978186,13.0429402635,77.5902342565
,77.5592716738,13.0588742614,77.5753126248,13.0534774892
,77.6121160529,13.0026412465,77.6120893985,13.0019542657
,LineString,77.5881401218,13.0427067437,77.5895978186
,77.5931403462,13.0513178919,77.5930837683,13.081683264
,77.6109174408,13.0014583923,77.6101422824,13.0009329308
,77.7011137597,12.8040118504,77.7081967194,12.8020242497
,77.6121160529,13.0026412465,77.6131780401,13.0084921502
,77.5992248535,12.9769070436,77.5996002789,12.9767134216
,77.560558296,13.0171075732,77.5631598711,13.0217952364
,77.598448354,12.9783477251,77.5985489368,12.9783885449
,77.6195759468,12.9716524285,77.6143038973,12.9683697399
,77.6197889309,12.9726084683,77.6195759468,12.9716524285
,77.5332804817,13.023402131,77.533146958,13.0232879695
,77.533146958,13.0232879695,77.5332071401,13.0234924879
,77.5320623397,13.0194678333,77.5280387748,13.01100538
,77.5320629265,13.019840828,77.5320623397,13.0194678333
,77.5320014871,13.0196256645,77.5332071401,13.0234924879
,77.5320660278,13.0198515568,77.5320888266,13.0199767825
,77.533107144,13.0232160528,77.533146958,13.0232879695
,77.5320888266,13.0199767825,77.533107144,13.0232160528
,77.5332071401,13.0234924879,77.5372080739,13.0305241503
,77.5332804817,13.023402131,77.5325879689,13.0220081367
,77.6120893985,13.0019542657,77.6109174408,13.0014583923
,77.6194882721,12.971618817,77.6195654694,12.9726655491
,77.5973071579,13.094155033,77.61698904,13.1353449625
,77.6450606204,13.1891768974,77.6452015202,13.1890834392
,77.5269179467,12.9441517394,77.5267164457,12.9439143639
,77.5305228356,12.9464482971,77.5284497395,12.9454514373
,77.5328351512,12.9473907583,77.5307040523,12.9465132568
,77.5307040523,12.9465132568,77.5305228356,12.9464482971
,77.5265032939,12.9438824289,77.5282154653,12.9455473263
,77.5322072628,12.9471839767,77.5269179467,12.9441517394
,77.5283323928,12.9451934423,77.5266480494,12.9459220812
,77.5286190539,12.945095877,77.5283323928,12.9451934423
,77.5321766689,12.9472212762,77.532794499,12.9474716436
,77.5268755342,12.9441816628,77.5321766689,12.9472212762
,77.541464572,12.9529666517,77.5416837588,12.953110569
,77.5406767569,12.9528691702,77.541327025,12.9527570203
,77.541327025,12.9527570203,77.5413645759,12.9526012845
,77.6142207488,12.9550423462,77.6117920924,12.9559922673
,77.6100385982,12.980779399,77.6079761471,12.9751768511
,77.6405266814,12.9839911767,77.6314847871,12.9816426512
,77.6195654694,12.9726655491,77.6200125601,12.9746975739
,77.5733343281,12.9065280583,77.5733888942,12.9062006611
,77.5737180516,12.9435842846,77.5737090829,12.9443270888
,77.5737301215,12.9417604663,77.5736805845,12.9457146291
,77.6406028729,12.9841436435,77.6683745488,12.9965257261
,77.5734628226,12.9406324297,77.5737180516,12.9435842846
,77.5737829275,12.9443216406,77.5737848553,12.9435862962
,77.5569319494,13.0436666392,77.5568843402,13.0443178293
,77.5400311827,13.0288038485,77.5400339488,13.0286712468
,77.5435842715,13.0035060913,77.5421232219,13.0058457319
,77.5397035341,13.0190391828,77.5427957859,13.0181778584
,77.5430264558,13.0085587863,77.5367261983,13.0102759868
,77.5430264558,13.0085587863,77.5421232219,13.0058457319
,77.5410684432,12.9994262837,77.5530331909,12.9982383166
,77.601615037,12.937250248,77.6022065479,12.9394385953
,77.6013215866,12.9346486729,77.600092129,12.9166520562
,77.6018667456,12.9372152954,77.6013215866,12.9346486729
,77.6079761471,12.9751768511,77.6100795857,12.9809890304
,77.5737090829,12.9443270888,77.5744527254,12.959782061
,77.6139103669,12.9315877695,77.615328082,12.9294311896
,77.6779260628,13.0012679555,77.6849949408,13.005151878
,77.5421232219,13.0058457319,77.5410737238,13.0061877974
,77.6094183374,13.0296202459,77.6144405223,13.026475272
,77.6012417909,12.9346649338,77.6014984447,12.9363388837
,77.5988118771,13.0353509531,77.6046283312,13.0348593545
,77.6008493501,13.0230097741,77.6074538707,13.0214065675
,77.6200787771,13.0262089789,77.6234880324,13.0200859987
,77.62000334,13.0262441829,77.6200787771,13.0262089789
,77.6237975761,13.0017516751,77.6254987672,13.0064286933
,77.6664008621,12.9753423937,77.6693656251,12.9751868256
,77.5892196271,12.963326684,77.5948612347,12.9624263
,77.6375454899,12.9822611518,77.6373502754,12.9829367332
,77.5731792628,12.9065452412,77.5734840288,12.9171068583
,77.6452112432,12.9857662961,77.6478076216,12.9688608356
,77.623701268,12.9711085268,77.622291851,12.9731713969
,77.6558632173,12.9474084441,77.6559869341,12.9474034988
,77.6506047465,12.9474020738,77.6507631644,12.9474216875
,77.6507631644,12.9474216875,77.6558632173,12.9474084441
,77.6559869341,12.9474034988,77.6617252689,12.9469627783
,77.5338425722,13.0329043594,77.5343636751,13.0322717771
,77.5075778786,12.9322819587,77.4870737317,12.9205247469
,77.477638391,12.908630994,77.4775022689,12.9085541319
,77.4774620357,12.9086840514,77.4775821484,12.9087545432
,77.5170088607,12.9396792397,77.5238566242,12.9432086915
,77.4775821484,12.9087545432,77.4779982261,12.9089646775
,77.4802773494,12.9096911371,77.4795017719,12.9093578726
,77.51259428,12.9364306655,77.5234075218,12.9428822164
,77.4843637786,12.9184161954,77.4825886592,12.9144724261
,77.4870737317,12.9205247469,77.4843637786,12.9184161954
,77.5075778786,12.9322819587,77.5123834751,12.9363279872
,77.5178610488,12.9401454412,77.5211946994,12.9414491624
,77.5124019991,12.9362867482,77.4845008227,12.91830195
,77.5858224418,12.9171586584,77.5969107777,12.9169125658
,77.7018103797,12.9569299508,77.7018922709,12.95684697
,77.5894162666,13.1095098414,77.5721041999,13.1384064526
,77.7020322487,12.9568344809,77.7019729886,12.9569175456
,77.6580583539,12.9642162554,77.6577486426,12.9672596406
,77.5858200948,12.9170249671,77.5857550513,12.9062399723
,77.4775022689,12.9085541319,77.4673629321,12.900981753
,77.6152670618,12.9359100655,77.6153005894,12.9358605284
,77.6167933225,12.9363282386,77.61679634,12.9362696491
,77.6183072619,12.9370777484,77.6183594811,12.937054782
,77.6153005894,12.9358605284,77.6123094234,12.9343785241
,77.6180425614,12.9367711384,77.6180946968,12.9367432267
,77.6152670618,12.9359100655,77.6226941824,12.9425201181
,77.6172643855,12.9362887599,77.6153005894,12.9358605284
,77.6227533586,12.9424676474,77.6172643855,12.9362887599
,77.56940573,12.9968918477,77.5713231742,12.9969600763
,77.6177778609,12.9365524545,77.6178257216,12.9365187593
,77.6037735447,12.9513871659,77.605519076,12.9507769633
,77.6044003434,12.9510752753,77.6042023629,12.9503410205
,77.6223834652,12.9422786355,77.6224378638,12.9422296852
,77.5581413742,12.9837092933,77.5602077648,12.9836428248
,77.560189576,12.9831214704,77.5605877164,12.983296736
,77.569647967,12.9571616266,77.5698024455,12.9465060484
,77.5804038766,12.9064427305,77.5802937384,12.9041529622
,77.6158523701,12.9361651268,77.6158788569,12.9361141648
,77.55588396,12.9874746956,77.5558322437,12.9850942351
,77.5674359828,12.8789802629,77.5672607172,12.8790487431
,77.5856317535,12.8918691993,77.5856550552,12.8926642228
,77.5524107508,12.9191785295,77.5538291365,12.9187782936
,77.5551909443,12.9184010241,77.5521416917,12.9117814999
,77.5514330856,12.9202121858,77.5504457812,12.9204490583
,77.6254308738,12.8778833233,77.6261036891,12.8754505597
,77.5584877982,12.9086327542,77.5584922406,12.9116323859
,77.4871846243,12.9087362707,77.4871080975,12.9091727164
,77.4871080975,12.9091727164,77.4851149648,12.9128071934
,77.5575996518,12.8988898814,77.5579916734,12.8986202356
,77.6182355966,12.884755981,77.6158525377,12.8852026526
,77.6158525377,12.8852026526,77.6151554987,12.8867219564
,77.5917175181,12.887264936,77.5968831174,12.8871481761
,77.6100786637,12.883086725,77.6116981312,12.8921535973
,77.62246368,12.9032017838,77.6245562222,12.9128114682
,77.4929960492,13.0682906591,77.4950066164,13.0682288845
,77.5107061725,12.9040431593,77.4925197895,12.9097630538
,77.4980630774,13.0760920316,77.4963208988,13.0810220995
,77.5491891663,13.0039242644,77.5498966828,12.9993360944
,77.5491891663,13.0039242644,77.544323723,13.001997684
,77.5808563318,12.8657281388,77.566453959,12.8770659201
,77.5427957859,13.0181778584,77.5439964935,13.0120332528
,77.5417555917,12.8856587958,77.550941487,12.8841563396
,77.578499173,13.0018491566,77.5712446358,13.0018844445
,77.5844760567,12.9977477238,77.5843109332,12.9977501545
,77.5843109332,12.9977501545,77.5841333206,12.9977557704
,77.5844634,12.9978003621,77.5847475465,12.9977920641
,77.5841333206,12.9977557704,77.5819802612,12.9985429988
,77.5486318536,13.0061148748,77.5523409295,13.0122694549
,77.5486318536,13.0061148748,77.5488003298,13.0061810918
,77.5738541737,12.9368572205,77.5717891242,12.936956127
,77.50827215,12.96695127,77.5122062,12.96359407
,77.58225167,13.10587344,77.5797951,13.11123006
,77.50910473,12.91884057,77.50458177,12.90476845
,77.56269836,12.92950646,77.56791224,12.92859962
,77.52841336,12.92320293,77.52615519,12.91427738
,77.57048507,12.92550142,77.56791224,12.92859962
,77.56295896,12.94902598,77.56741344,12.95516489
,77.55214169,12.9117815,77.54265983,12.90579028
,77.55226273,12.92994609,77.54993884,12.92536027
,77.59923198,13.00169744,77.60193774,12.99541135
,77.62233678,12.98764837,77.62031112,12.98737235
,77.56423259,12.92458192,77.56524747,12.92906255
,77.55863876,12.92922147,77.55361179,12.92644145
,77.70313665,12.96748662,77.70798642,12.93174988
,77.61294913,12.79112836,77.61588288,12.79640234
,77.67296959,12.88850604,77.6813116,12.88869782
,77.676793,12.87669695,77.68301564,12.86912449
,77.67463256,12.86239432,77.70369086,12.85923074
,77.58536814,12.94376366,77.58524602,12.94355906
,77.62809707,12.96483174,77.62506794,12.96598316
,77.80750878,13.08218107,77.80791496,13.08858383
,77.56336263,12.84839076,77.58726698,12.85021055
,77.58211806,12.87074027,77.58085633,12.86572814
,77.62923835,12.93000476,77.62821693,12.92442317
,77.67655663,12.93548343,77.68042337,12.94391353
,77.46138094,12.84662243,77.45964286,12.85211559
,77.63518372,12.84395489,77.62506115,12.83624664
,77.64126949,13.0371161,77.63349887,13.02867158
,77.60170674,12.98454706,77.60174839,12.98463927
,77.49413188,12.88031206,77.49817598,12.87309885
,77.70775038,12.91209213,77.73645413,12.91919554
,77.51559944,12.84846729,77.51240326,12.8432949
,77.66213799,13.02139316,77.64362304,13.04458748
,77.67222092,12.95783453,77.6426924,12.96043535
,77.6990809,12.91665558,77.69481208,12.92527653
,77.40775394,12.81676475,77.41260832,12.83780643
,77.48887266,12.94944156,77.48511186,12.95141952
,77.63073327,12.78136244,77.64364358,12.77912699
,77.40289109,12.99132626,77.39999716,12.96573732
,77.53301067,12.96053073,77.53781417,12.97211419
,77.79137789,13.1357281,77.79669084,13.14367683
,77.39697766,13.08458349,77.39944068,13.07461983
,77.41936639,12.80819509,77.43111212,12.79512796
,77.53726566,13.10688882,77.52769554,13.11074257
,77.75522012,13.18159446,77.74738145,13.1736397
,77.74066335,13.15412369,77.7450579,13.15847809
,77.57044383,13.10615322,77.57289218,13.10612112
,77.5216858,13.0237074,77.5178577,13.03306454
,77.82484985,13.04739575,77.82805995,13.03844882
,77.75128054,13.13725696,77.75358875,13.1470632
,77.78206165,13.16664114,77.77263528,13.17559402
,77.79195389,13.05141278,77.79834535,13.04580704
,77.57720249,12.81523296,77.57702044,12.82310834
,77.58739472,12.77165779,77.58820114,12.78262677
,77.65046846,12.81445486,77.65325544,12.80271836
,77.59179446,12.84749188,77.58825328,12.84635438
,77.66409114,12.84092399,77.66551959,12.84543999
,77.6509619,12.85116643,77.64426618,12.84358659
,77.79705755,12.89410172,77.79898539,12.88923309
,77.63515355,12.82557715,77.63737064,12.81376855
,77.80736243,12.86219005,77.80858988,12.86503504
,77.62810135,12.81736179,77.62264624,12.82145937
,77.78332497,13.05482907,77.78713589,13.02772032
,77.76700826,13.15390895,77.78118876,13.15019878
,77.62852254,12.96223846,77.62242236,12.96712092
,77.6722231,12.95791315,77.67990268,12.95460917
,77.61135422,12.95159244,77.61179209,12.95599227
,77.6901965,12.96342215,77.69329487,12.96795559
,77.68298664,12.96583103,77.68165299,12.97166307
,77.61249475,13.1672915,77.61986093,13.16791536
,77.63557449,13.05705606,77.59697272,13.09298023
,77.61799847,12.98964444,77.61435494,12.98445629
,77.70187509,12.967508,77.68879689,12.98912384
,77.60121748,12.79873653,77.61588288,12.79640234
,77.68631853,13.00022944,77.69804095,12.99508798
,77.71812584,12.92196744,77.70811424,12.93243007
,77.65936819,13.20247747,77.66197329,13.20009558
,77.61239064,12.90511202,77.60586139,12.90567947
,77.61935332,13.05903092,77.62060089,13.06533914
,77.57802945,13.16001542,77.57744766,13.15373335
,77.57202566,12.89189493,77.56743598,12.87898026
,77.60976979,13.06662048,77.61224103,13.04783764
,77.64897095,13.06424128,77.64075174,13.06635989
,77.67010172,13.06244026,77.67373905,13.07080582
,77.6806993,13.07425723,77.6824533,13.08118655
,77.68959535,13.0679724,77.69149796,13.08075203
,77.55139947,13.02220587,77.54003118,13.02880385
,77.59037415,12.95162504,77.59060625,12.95168623
,77.5701052,12.96419916,77.55758306,12.96074196
,77.57715698,12.95231655,77.57679237,12.9518035
,77.58501853,13.11099495,77.58108759,13.11142955
,77.65735754,13.21647022,77.65085637,13.2170536
,77.58737896,13.11084449,77.59142155,13.10442437
,77.53544972,13.04864423,77.53269836,13.05466923
,77.6504874,12.98192764,77.66119905,12.97003413
,77.45868456,13.14189626,77.48033225,13.13728747
,77.54404863,12.89862158,77.54265983,12.90579028
,77.40655994,12.85712998,77.39532995,12.86173995
,77.70016904,13.05451475,77.71510232,13.05687367
,77.72101583,13.07200275,77.71595266,13.08165158
,77.736144,13.06199233,77.73535962,13.05577095
,77.66795428,13.03792428,77.67466927,13.03364725
,77.66986602,12.99986558,77.66722958,12.99903552
,77.65657384,13.00405209,77.64095592,13.00608654
,77.56797477,13.04467766,77.56545743,13.04605339
,77.52103192,13.05917718,77.51393379,13.06122564
,77.70480993,13.02090818,77.69277678,13.02419816
,77.65746835,13.03289648,77.6560011,13.03739488
,77.59134402,12.85430545,77.58888125,12.85646303
,77.72148589,13.05277634,77.72283345,13.05942344
,77.64391297,12.99212389,77.64554602,12.99453813
,77.64154567,13.00167356,77.64894739,12.99075034
,77.52275482,13.01892242,77.52356049,13.01561526
,77.54593917,13.04097672,77.55939229,13.03894696
,77.57365234,12.94056755,77.57358243,12.93987663
,77.55461737,12.99460862,77.5512248,12.99692973
,77.56311084,12.98783336,77.56265645,12.98245025
,77.54294322,12.99191308,77.54590463,12.99200604
,77.51273476,12.96965686,77.51290852,12.97181353
,77.56559046,12.86429525,77.55857966,12.84957152
,77.50690783,12.94068515,77.51272898,12.93620226
,77.67836402,12.83824514,77.68348905,12.82516777
,77.64408094,12.85581092,77.64844699,12.86215242
,77.62470106,12.95374206,77.62548293,12.95036952
,77.54938907,13.00987516,77.54918917,13.00392426
,77.48837066,13.12978592,77.49097249,13.13539534
,77.47611699,13.01498804,77.47233667,12.98922635
,77.56725217,12.91384915,77.56231657,12.91525203
,77.53467733,13.06375689,77.52992479,13.06881562
,77.63399626,13.11781513,77.63045826,13.12227204
,77.63406097,13.11805989,77.63492958,13.10168274
,77.74602534,12.90756616,77.73645413,12.91919554
,77.57725982,13.10520364,77.58078643,13.10846906
,77.74539435,12.99881013,77.74791127,13.00155688
,77.54193312,13.03832418,77.54011064,13.02933384
,77.57302252,13.06086178,77.58675317,13.07042528
,77.5674354,13.04891765,77.57125117,13.04734629
,77.68799893,13.08814605,77.6982842,13.10045185
,77.6645027,13.08883143,77.68022798,13.09571574
,77.72620138,13.14157758,77.72589184,13.13514229
,77.68511715,13.12170165,77.69135412,13.11839893
,77.74438039,13.07983547,77.74705824,13.07444549
,77.66737023,13.09540444,77.66601236,13.08921373
,77.68992836,13.14726202,77.68104782,13.15600082
,77.62496819,13.0823933,77.61807517,13.0831325
,77.61690128,13.07485386,77.6172524,13.08070426
,77.64674614,13.07998258,77.65327438,13.08140767
,77.65194057,13.11253085,77.66090845,13.10626906
,77.62325099,13.0985811,77.61833827,13.09805622
,77.66218996,13.07977144,77.66213632,13.07702217
,77.64063749,13.15949934,77.64231873,13.16165576
,77.63723528,13.14918156,77.64078007,13.1595369
,77.65881239,13.14961934,77.65374838,13.15750076
,77.67412277,13.19983876,77.66766066,13.20610993
,77.64248193,13.14036874,77.64630768,13.15884103
,77.70528099,13.18405882,77.69695759,13.18549347
,77.78731074,13.13559793,77.80440823,13.13088369
,77.81014178,13.13294824,77.82096492,13.12794978
,77.81836988,13.09624925,77.79781645,13.10111679
,77.80583307,13.09049139,77.79323305,13.09193768
,77.80305212,13.12091996,77.79877777,13.11378964
,77.73657214,13.02407788,77.74700912,13.02299905
,77.74117632,13.00721936,77.74056109,13.01082634
,77.77890126,13.22950123,77.76652655,13.22857184
,77.73555433,13.00637765,77.7366589,12.99773557
,77.82186077,13.22268196,77.81352447,13.22284918
,77.80799283,13.21976816,77.8036956,13.2167226
,77.71698925,13.01627165,77.71740055,13.00767919
,77.69387045,13.21830259,77.69511718,13.22462078
,77.45043308,13.08124464,77.44533688,13.08979292
,77.39434683,13.18046626,77.37992158,13.19771948
,77.83560978,13.09982212,77.83617623,13.08980692
,77.75575673,13.02151394,77.75136008,13.01989246
,77.60168729,13.06958659,77.60976979,13.06662048
,77.76734655,12.99442153,77.75710077,12.99658339
,77.42560513,13.11133366,77.39859486,13.11439674
,77.51649756,13.0205838,77.50690414,13.01095224
,77.51416052,12.94995353,77.50139564,12.94872432
,77.53066499,13.08643522,77.53398113,13.09210666
,77.50368817,13.03157323,77.4852153,13.0242912
,77.67354375,12.98210089,77.67592304,12.98126186
,77.51096123,13.15758534,77.51054926,13.16406254
,77.79131947,13.07511135,77.79258497,13.07809388
,77.48961923,12.99723903,77.48727356,12.99045245
,77.84938393,13.04392455,77.83539143,13.02232908
,77.51737196,13.07445907,77.51535494,13.07960078
,77.8274645,13.06032768,77.80898634,13.06888376
,77.57714583,12.98816587,77.57701256,12.98812496
,77.80856154,13.05812157,77.79979617,13.06666013
,77.7932173,13.02508262,77.7959125,13.02531346
,77.50577024,12.98315567,77.50539389,12.98859619
,77.5350292,13.04509056,77.53544972,13.04864423
,77.80756175,13.02996407,77.8106302,13.01853903
,77.79649806,13.00610205,77.79835415,13.00835997
,77.83200849,13.00021653,77.83031728,12.99483828
,77.70848598,13.09933958,77.70142205,13.10306793
,77.52013925,13.01866434,77.52360072,13.02268104
,77.49262892,13.01086767,77.48474574,13.00802092
,77.84761895,12.99445632,77.846707,12.98761937
,77.49475298,13.04086314,77.49375729,13.0358444
,77.55437228,12.86401823,77.54812802,12.86000179
,77.55930344,12.87432118,77.55437228,12.86401823
,77.51859765,13.18432629,77.52238535,13.17585462
,77.54393765,12.87590645,77.54716494,12.88310215
,77.57705925,12.92587215,77.57527248,12.94063436
,77.60077215,13.12353863,77.60109393,13.12798976
,77.57874585,13.13675589,77.58955113,13.1437609
,77.41553628,12.76659453,77.39861163,12.78849904
,77.57866488,13.14926437,77.58963512,13.14870329
,77.39979289,12.89618303,77.40338227,12.90732459
,77.41238854,12.89015904,77.41527452,12.89517905
,77.38918098,12.96766122,77.38554986,12.96461012
,77.43886128,12.98134459,77.45204685,12.9902647
,77.6273365,12.94906454,77.63267669,12.93858808
,77.49455659,13.13985526,77.49129276,13.1387911
,77.45714715,13.20150928,77.46694576,13.19482194
,77.61327644,12.8558007,77.60016614,12.85350665
,77.63519805,12.87964067,77.64023977,12.87439234
,77.46825334,13.15879744,77.46821269,13.16223092
,77.60233043,12.99245036,77.60548655,12.99413244
,77.69979629,12.83878107,77.71593246,12.83910537
,77.72641722,12.83948515,77.71896277,12.83499128
,77.71877493,12.87722308,77.7089065,12.86599846
,77.70607853,12.76166916,77.70816034,12.75144122
,77.71327322,12.83080385,77.70941017,12.80211033
,77.54993884,12.92536027,77.53943649,12.933554
,77.61342003,12.85604478,77.62889738,12.8660003
,77.5202281,12.93681707,77.51024198,12.93415816
,77.64649124,13.21035327,77.64622277,13.19071129
,77.74314716,12.80377682,77.73651138,12.81988785
,77.40883914,12.91279353,77.40927777,12.92250195
,77.36518594,12.88351697,77.37521296,12.88491884
,77.58561558,13.12734527,77.58816669,13.13549408
,77.73013962,12.90520389,77.72454688,12.90532542
,77.84362296,12.97959948,77.84917497,12.9802873
,77.48352525,12.86569436,77.48867509,12.84912594
,77.53119448,12.91423279,77.5318248,12.92778976
,77.44987887,12.9453439,77.44953052,12.95711268
,77.51149768,13.0693612,77.53086968,13.06042332
,77.49824605,12.8728142,77.49402945,12.88017167
,77.53530446,12.9089252,77.53140956,12.90432504
,77.5487627,13.00809258,77.55017463,12.99831753
,77.65615516,13.00384564,77.6625612,12.99715152
,77.53720807,13.03052415,77.53729214,13.03047302
,77.70457046,12.99954623,77.7234543,12.99539794
,77.62720415,12.99700207,77.62987278,13.00147356
,77.46628837,13.22873227,77.46888433,13.22442213
,77.45502553,13.21896392,77.4508588,13.21871397
,77.47768064,13.21751695,77.483639,13.20937879
,77.41464344,12.91330927,77.41884705,12.93679109
,77.54863445,13.11554716,77.54439706,13.11614093
,77.47916759,13.15901588,77.48474314,13.17646373
,77.58165043,13.10674457,77.59431046,13.09524158
,77.38288165,12.93111117,77.38272256,12.91145285
,77.48431357,13.13519275,77.48437099,13.13047139
,77.63942069,12.78517713,77.6525952,12.76769709
,77.50682694,13.06086605,77.50732097,13.04526599
,77.71573985,12.94891719,77.71471717,12.95586159
,77.61383376,13.1993962,77.62636772,13.19012732
,77.6109617,13.16264968,77.59665496,13.16302712
,77.37824075,12.78505618,77.3773024,12.77957852
,77.37319745,12.93887089,77.37783448,12.94006263
,77.38382319,12.75574382,77.38493127,12.75023046
,77.51259705,12.96077532,77.51233109,12.96528352
,77.51283065,12.96110162,77.51883394,12.95834716
,77.67889836,13.01177534,77.68338025,13.00782763
,77.55425133,13.01338215,77.55430037,13.01239937
,77.49807875,12.79792885,77.48946358,12.79447626
,77.84262459,12.96782517,77.84960429,12.96765024
,77.80264174,12.95632587,77.79708219,12.95353847
,77.81531275,12.9590318,77.83078474,12.95259156
,77.82967355,12.97042465,77.84354199,12.96547186
,77.5239583,12.87535132,77.50737093,12.87938896
,77.5438105,12.86629115,77.54157739,12.87450072
,77.80252532,12.99420268,77.82119349,12.98425848
,77.8295878,13.01859712,77.82654936,13.00264108
,77.54255355,13.04040365,77.53923155,13.04479442
,77.54420914,13.03838545,77.54556089,13.04081394
,77.6499119,12.99086107,77.6564699,12.99323943
,77.66410196,13.00462943,77.66643984,13.00495775
,77.74332863,12.99637083,77.74171268,12.98793587
,77.74368779,12.9987243,77.78052073,12.99562308
,77.67794048,12.99707809,77.67397022,12.99100147
,77.74392869,12.99842968,77.72784088,12.99594729
,77.67379496,12.84378398,77.67207189,12.84542868
,77.76423703,12.75895837,77.7704896,12.76959265
,77.64730127,12.87708872,77.62730808,12.90962408
,77.51274767,12.96103868,77.51596649,12.95959104
,77.51262462,12.96098654,77.51230594,12.96466946
,77.50597559,12.97775035,77.50685712,12.9807965
,77.49907033,12.97584548,77.49971297,12.97776418
,77.47944897,12.93922695,77.4772022,12.95065928
,77.48308487,12.92546194,77.49600222,12.92273522
,77.58885585,12.98674522,77.58896549,12.98651413
,77.48693426,12.94648518,77.48887266,12.94944156
,77.49150809,13.08418074,77.4963209,13.0810221
,77.7288126,12.92604272,77.73033668,12.93542324
,77.57699588,12.87657197,77.56743598,12.87898026
,77.51988335,12.83522916,77.52685709,12.83543837
,77.77128663,12.97488332,77.7683321,12.98345096
,77.82925336,12.93622305,77.84090898,12.9326946
,77.71829599,12.96583765,77.71354538,12.96794092
,77.67295325,12.96457039,77.67032125,12.96172448
,77.67024497,13.22958899,77.62088545,13.22968353
,77.747649,12.78076305,77.74317004,12.77556367
,77.77863907,12.93958385,77.77418384,12.94863463
,77.58914402,13.20859785,77.57771194,13.21565558
,77.83489639,12.77235768,77.83059908,12.78241529
,77.74406213,12.95323973,77.74565444,12.9568142
,77.62272545,12.96715948,77.62841944,12.96234282
,77.79624702,12.91768487,77.79017919,12.89587625
,77.36679166,13.09233666,77.35604606,13.09324979
,77.43357783,12.81203685,77.42849253,12.81793495
,77.44139563,12.79716417,77.43749285,12.79932293
,77.48369256,12.77152192,77.46262238,12.78805036
,77.43415232,13.05188669,77.43899514,13.07352147
,77.49437278,12.81805397,77.46905583,12.81900003
,77.4847377,12.88103383,77.47852763,12.87465378
,77.49780517,12.76047826,77.48658104,12.76104965
,77.39364988,13.04951469,77.38372026,13.02314296
,77.53000995,12.78875419,77.53593503,12.78730085
,77.50343772,12.77082982,77.52175562,12.760649
,77.52944467,12.77435902,77.52546042,12.77639993
,77.63601177,12.96892152,77.6415217,12.96336717
,77.62595516,12.80215174,77.62853017,12.81378532
,77.81170048,12.89573393,77.81952524,12.89494695
,77.84327126,12.85444316,77.83953695,12.85416874
,77.82643495,12.99613337,77.83031728,12.99483828
,77.63590398,12.96898145,77.63754549,12.98226115
,77.81043188,12.80704836,77.8101013,12.79482126
,77.76827896,12.95707496,77.76124394,12.95440792
,77.67362145,12.78858487,77.67017448,12.79625348
,77.58507838,12.93672328,77.58512373,12.9365885
,77.68081145,12.94846088,77.68793079,12.94911869
,77.54998159,12.92542615,77.56025152,12.92195177
,77.64076716,12.98405505,77.64018487,12.97843305
,77.63286026,12.93126934,77.62699225,12.93724438
,77.49353492,12.88038599,77.48977195,12.88330926
,77.64817995,13.0674461,77.64607299,13.06494787
,77.52922113,12.89284225,77.54560716,12.87957529
,77.50763915,13.07341209,77.51430687,13.06985447
,77.48270978,12.89970636,77.48464885,12.89948592
,77.40231467,13.09667195,77.42032168,13.08192374
,77.46195836,12.93266292,77.42887055,12.93591702
,77.54418777,12.96426202,77.55617272,12.96932142
,77.51159239,12.95694998,77.5070292,12.96064414
,77.56801107,12.94776786,77.56782222,12.947691
,77.57731556,12.94057845,77.57771773,12.94013706
,77.73686124,13.078732,77.74308195,13.09521677
,77.68324513,13.01430358,77.68402792,13.01907162
